Time,RadioId,TagId,TagRSSI,NodeId,Validated
2023-02-20 12:06:39,2,34664B33,-57,325f14,1
2023-02-20 12:06:39,3,34664B33,-57,325f14,1
2023-02-20 12:06:39,1,34664B33,-57,325f14,1
2023-02-20 12:06:40,3,1955191E,-63,325f14,1
2023-02-20 12:06:40,1,1955191E,-63,325f14,1
2000-01-01 00:24:48,4,34664B33,-108,,1
2000-01-01 00:24:53,4,34664B33,-108,,1
2000-01-01 00:24:59,4,34664B33,-98,,1
2000-01-01 00:25:01,4,527FFFFF,-105,,0
2000-01-01 00:25:04,4,1955191E,-104,,1
2000-01-01 00:25:09,4,34664B33,-106,,1
2000-01-01 00:25:14,4,34664B33,-107,,0
2000-01-01 00:25:20,4,34664B33,-104,,1
2000-01-01 00:25:25,4,34664B33,-104,,1
2000-01-01 00:25:30,4,34664B33,-86,,1
2000-01-01 00:25:35,4,34664B33,-103,,1
2000-01-01 00:25:40,4,34664B33,-104,,1
2000-01-01 00:25:46,4,34664B33,-90,,1
2000-01-01 00:25:51,4,34664B33,-105,,1
2000-01-01 00:25:56,4,34664B33,-108,,1
2000-01-01 00:26:01,4,1955191E,-108,,1
2000-01-01 00:26:01,4,34664B33,-108,,1
2000-01-01 00:26:12,4,34664B33,-105,,1
2000-01-01 00:26:17,4,34664B33,-89,,1
2000-01-01 00:26:22,4,34664B33,-103,,1
2000-01-01 00:26:28,4,34664B33,-101,,1
2000-01-01 00:26:33,4,34664B33,-103,,1
2000-01-01 00:26:37,4,1955191E,-90,,1
2023-02-20 12:06:45,2,34664B33,-58,325f14,1
2023-02-20 12:06:45,3,34664B33,-58,325f14,1
2023-02-20 12:06:45,1,34664B33,-58,325f14,1
2023-02-20 12:06:45,2,1955191E,-64,325f14,1
2023-02-20 12:06:45,3,1955191E,-64,325f14,1
2023-02-20 12:06:45,1,1955191E,-64,325f14,1
2023-02-20 12:06:50,1,34664B33,-57,325f14,1
2023-02-20 12:06:50,3,34664B33,-57,325f14,1
2023-02-20 12:06:50,2,34664B33,-57,325f14,1
2023-02-20 12:06:50,3,1955191E,-63,325f14,1
2023-02-20 12:06:50,1,1955191E,-63,325f14,1
2023-02-20 12:06:50,2,1955191E,-63,325f14,1
2023-02-20 12:06:55,1,34664B33,-57,325f14,1
2023-02-20 12:06:55,2,34664B33,-57,325f14,1
2023-02-20 12:06:55,3,34664B33,-57,325f14,1
2023-02-20 12:06:55,2,1955191E,-65,325f14,1
2023-02-20 12:06:55,1,1955191E,-65,325f14,1
2023-02-20 12:06:55,3,1955191E,-65,325f14,1
2023-02-20 12:07:00,1,34664B33,-56,325f14,1
2023-02-20 12:07:00,3,34664B33,-56,325f14,1
2023-02-20 12:07:00,2,34664B33,-56,325f14,1
2023-02-20 12:07:00,1,1955191E,-65,325f14,1
2023-02-20 12:07:00,3,1955191E,-65,325f14,1
2023-02-20 12:07:00,2,1955191E,-65,325f14,1
2023-02-20 12:07:06,3,34664B33,-59,325f14,1
2023-02-20 12:07:06,1,34664B33,-59,325f14,1
2023-02-20 12:07:06,2,34664B33,-59,325f14,1
2023-02-20 12:07:06,2,1955191E,-63,325f14,1
2023-02-20 12:07:06,3,1955191E,-63,325f14,1
2023-02-20 12:07:06,1,1955191E,-63,325f14,1
2023-02-20 12:07:07,1,61000000,-62,325f14,0
2023-02-20 12:07:07,3,61000000,-62,325f14,0
2023-02-20 12:07:07,2,61000000,-62,325f14,0
2023-02-20 12:07:08,1,527FFFFF,-57,325f14,0
2023-02-20 12:07:08,2,527FFFFF,-57,325f14,0
2023-02-20 12:07:08,3,527FFFFF,-57,325f14,0
2023-02-20 12:07:11,1,34664B33,-61,325f14,1
2023-02-20 12:07:11,2,34664B33,-61,325f14,1
2023-02-20 12:07:11,3,34664B33,-61,325f14,1
2023-02-20 12:07:16,1,1955191E,-62,325f14,1
2023-02-20 12:07:16,2,1955191E,-62,325f14,1
2023-02-20 12:07:16,3,1955191E,-62,325f14,1
2023-02-20 12:07:16,2,34664B33,-58,325f14,1
2023-02-20 12:07:16,1,34664B33,-58,325f14,1
2023-02-20 12:07:16,3,34664B33,-58,325f14,1
2023-02-20 12:07:21,3,1955191E,-64,325f14,1
2023-02-20 12:07:21,1,1955191E,-64,325f14,1
2023-02-20 12:07:21,2,1955191E,-64,325f14,1
2023-02-20 12:07:21,2,34664B33,-59,325f14,1
2023-02-20 12:07:21,1,34664B33,-59,325f14,1
2023-02-20 12:07:21,3,34664B33,-59,325f14,1
2023-02-20 12:07:26,2,1955191E,-63,325f14,1
2023-02-20 12:07:26,1,1955191E,-63,325f14,1
2023-02-20 12:07:26,3,1955191E,-63,325f14,1
2023-02-20 12:07:26,1,34664B33,-59,325f14,1
2023-02-20 12:07:26,3,34664B33,-59,325f14,1
2023-02-20 12:07:26,2,34664B33,-59,325f14,1
2023-02-20 12:07:31,3,1955191E,-60,325f14,1
2023-02-20 12:07:31,1,1955191E,-60,325f14,1
2023-02-20 12:07:31,2,1955191E,-60,325f14,1
2023-02-20 12:07:32,3,34664B33,-56,325f14,1
2023-02-20 12:07:32,1,34664B33,-56,325f14,1
2023-02-20 12:07:32,2,34664B33,-56,325f14,1
2023-02-20 12:07:37,1,1955191E,-60,325f14,1
2023-02-20 12:07:37,3,1955191E,-60,325f14,1
2023-02-20 12:07:37,2,1955191E,-60,325f14,1
2023-02-20 12:07:37,3,34664B33,-55,325f14,1
2023-02-20 12:07:37,1,34664B33,-55,325f14,1
2023-02-20 12:07:37,2,34664B33,-55,325f14,1
2023-02-20 12:07:42,1,1955191E,-63,325f14,1
2023-02-20 12:07:42,3,1955191E,-63,325f14,1
2023-02-20 12:07:42,2,1955191E,-63,325f14,1
2023-02-20 12:07:42,1,34664B33,-58,325f14,1
2023-02-20 12:07:42,2,34664B33,-58,325f14,1
2023-02-20 12:07:42,3,34664B33,-58,325f14,1
2023-02-20 12:07:47,1,1955191E,-61,325f14,1
2023-02-20 12:07:47,2,1955191E,-61,325f14,1
2023-02-20 12:07:47,3,1955191E,-61,325f14,1
2023-02-20 12:07:47,2,34664B33,-56,325f14,1
2023-02-20 12:07:47,1,34664B33,-56,325f14,1
2023-02-20 12:07:47,3,34664B33,-56,325f14,1
2023-02-20 12:07:52,1,1955191E,-61,325f14,1
2023-02-20 12:07:52,2,1955191E,-61,325f14,1
2023-02-20 12:07:52,3,1955191E,-61,325f14,1
2023-02-20 12:07:57,1,1955191E,-60,325f14,1
2023-02-20 12:07:57,2,1955191E,-60,325f14,1
2023-02-20 12:07:57,3,1955191E,-60,325f14,1
2023-02-20 12:07:58,3,34664B33,-57,325f14,1
2023-02-20 12:07:58,2,34664B33,-57,325f14,1
2023-02-20 12:07:58,1,34664B33,-57,325f14,1
2023-02-20 12:08:02,3,1955191E,-66,325f14,1
2023-02-20 12:08:02,1,1955191E,-66,325f14,1
2023-02-20 12:08:02,2,1955191E,-66,325f14,1
2023-02-20 12:08:03,1,34664B33,-64,325f14,1
2023-02-20 12:08:03,3,34664B33,-64,325f14,1
2023-02-20 12:08:03,2,34664B33,-64,325f14,1
2023-02-20 12:08:08,2,1955191E,-67,325f14,1
2023-02-20 12:08:08,1,1955191E,-67,325f14,1
2023-02-20 12:08:08,3,1955191E,-67,325f14,1
2023-02-20 12:08:08,3,34664B33,-63,325f14,1
2023-02-20 12:08:08,2,34664B33,-63,325f14,1
2023-02-20 12:08:08,1,34664B33,-63,325f14,1
2023-02-20 12:08:13,3,1955191E,-66,325f14,1
2023-02-20 12:08:13,2,1955191E,-66,325f14,1
2023-02-20 12:08:13,1,1955191E,-66,325f14,1
2023-02-20 12:08:18,3,1955191E,-66,325f14,1
2023-02-20 12:08:18,2,1955191E,-66,325f14,1
2023-02-20 12:08:18,1,1955191E,-66,325f14,1
2023-02-20 12:08:19,1,34664B33,-61,325f14,1
2023-02-20 12:08:19,3,34664B33,-61,325f14,1
2023-02-20 12:08:19,2,34664B33,-61,325f14,1
2023-02-20 12:08:23,1,1955191E,-70,325f14,1
2023-02-20 12:08:23,2,1955191E,-70,325f14,1
2023-02-20 12:08:23,3,1955191E,-70,325f14,1
2023-02-20 12:08:24,3,34664B33,-60,325f14,1
2023-02-20 12:08:24,1,34664B33,-60,325f14,1
2023-02-20 12:08:24,2,34664B33,-60,325f14,1
2023-02-20 12:08:28,1,1955191E,-69,325f14,1
2023-02-20 12:08:28,3,1955191E,-69,325f14,1
2023-02-20 12:08:28,2,1955191E,-69,325f14,1
2023-02-20 12:08:29,1,34664B33,-64,325f14,1
2023-02-20 12:08:29,3,34664B33,-64,325f14,1
2023-02-20 12:08:29,2,34664B33,-64,325f14,1
2023-02-20 12:08:33,1,1955191E,-71,325f14,1
2023-02-20 12:08:33,3,1955191E,-71,325f14,1
2023-02-20 12:08:33,2,1955191E,-71,325f14,1
2023-02-20 12:08:34,1,34664B33,-58,325f14,1
2023-02-20 12:08:34,3,34664B33,-58,325f14,1
2023-02-20 12:08:34,2,34664B33,-58,325f14,1
2023-02-20 12:08:40,3,34664B33,-59,325f14,1
2023-02-20 12:08:40,2,34664B33,-59,325f14,1
2023-02-20 12:08:40,1,34664B33,-59,325f14,1
2023-02-20 12:08:41,1,4C1E2A1E,-54,325f14,1
2023-02-20 12:08:41,3,4C1E2A1E,-54,325f14,1
2023-02-20 12:08:41,2,4C1E2A1E,-54,325f14,1
2023-02-20 12:08:44,2,1955191E,-57,325f14,1
2023-02-20 12:08:44,1,1955191E,-57,325f14,1
2023-02-20 12:08:44,3,1955191E,-57,325f14,1
2000-01-01 00:26:48,4,34664B33,-106,,1
2000-01-01 00:26:50,4,7FFFFFFF,-88,,0
2000-01-01 00:26:54,4,34664B33,-107,,1
2000-01-01 00:27:13,4,1955191E,-106,,1
2000-01-01 00:27:18,4,1955191E,-107,,1
2000-01-01 00:27:24,4,1955191E,-89,,1
2000-01-01 00:27:29,4,1955191E,-103,,1
2000-01-01 00:27:34,4,1955191E,-106,,1
2023-02-20 12:08:49,3,1955191E,-58,325f14,1
2023-02-20 12:08:49,2,1955191E,-58,325f14,1
2023-02-20 12:08:49,1,1955191E,-58,325f14,1
2023-02-20 12:08:50,1,34664B33,-58,325f14,1
2023-02-20 12:08:50,3,34664B33,-58,325f14,1
2023-02-20 12:08:50,2,34664B33,-58,325f14,1
2023-02-20 12:08:54,2,1955191E,-67,325f14,1
2023-02-20 12:08:54,1,1955191E,-67,325f14,1
2023-02-20 12:08:54,3,1955191E,-67,325f14,1
2023-02-20 12:08:55,3,34664B33,-57,325f14,1
2023-02-20 12:08:55,2,34664B33,-57,325f14,1
2023-02-20 12:08:55,1,34664B33,-57,325f14,1
2023-02-20 12:08:57,3,7FFFFFFF,-54,325f14,0
2023-02-20 12:08:57,2,7FFFFFFF,-54,325f14,0
2023-02-20 12:08:57,1,7FFFFFFF,-54,325f14,0
2023-02-20 12:09:01,3,34664B33,-57,325f14,1
2023-02-20 12:09:01,2,34664B33,-57,325f14,1
2023-02-20 12:09:01,1,34664B33,-57,325f14,1
2023-02-20 12:09:04,1,1955191E,-60,325f14,1
2023-02-20 12:09:04,3,1955191E,-60,325f14,1
2023-02-20 12:09:04,2,1955191E,-60,325f14,1
2023-02-20 12:09:10,2,1955191E,-57,325f14,1
2023-02-20 12:09:10,1,1955191E,-57,325f14,1
2023-02-20 12:09:10,3,1955191E,-57,325f14,1
2023-02-20 12:09:11,2,34664B33,-60,325f14,1
2023-02-20 12:09:11,1,34664B33,-60,325f14,1
2023-02-20 12:09:11,3,34664B33,-60,325f14,1
2023-02-20 12:09:15,2,1955191E,-57,325f14,1
2023-02-20 12:09:15,1,1955191E,-57,325f14,1
2023-02-20 12:09:15,3,1955191E,-57,325f14,1
2023-02-20 12:09:16,1,34664B33,-58,325f14,1
2023-02-20 12:09:16,3,34664B33,-58,325f14,1
2023-02-20 12:09:16,2,34664B33,-58,325f14,1
2023-02-20 12:09:20,2,1955191E,-57,325f14,1
2023-02-20 12:09:20,1,1955191E,-57,325f14,1
2023-02-20 12:09:20,3,1955191E,-57,325f14,1
2023-02-20 12:09:21,3,34664B33,-57,325f14,1
2023-02-20 12:09:21,2,34664B33,-57,325f14,1
2023-02-20 12:09:21,1,34664B33,-57,325f14,1
2023-02-20 12:09:27,3,34664B33,-57,325f14,1
2023-02-20 12:09:27,2,34664B33,-57,325f14,1
2023-02-20 12:09:27,1,34664B33,-57,325f14,1
2023-02-20 12:09:30,2,1955191E,-57,325f14,1
2023-02-20 12:09:30,1,1955191E,-57,325f14,1
2023-02-20 12:09:30,3,1955191E,-57,325f14,1
2023-02-20 12:09:32,1,34664B33,-57,325f14,1
2023-02-20 12:09:32,3,34664B33,-57,325f14,1
2023-02-20 12:09:32,2,34664B33,-57,325f14,1
2023-02-20 12:09:37,3,34664B33,-57,325f14,1
2023-02-20 12:09:37,2,34664B33,-57,325f14,1
2023-02-20 12:09:37,1,34664B33,-57,325f14,1
2023-02-20 12:09:41,3,1955191E,-57,325f14,1
2023-02-20 12:09:41,2,1955191E,-57,325f14,1
2023-02-20 12:09:41,1,1955191E,-57,325f14,1
2000-01-01 00:27:36,4,664C3378,-87,,0
2000-01-01 00:27:39,4,1955191E,-88,,1
2000-01-01 00:28:00,4,1955191E,-90,,1
2000-01-01 00:28:10,4,1955191E,-108,,1
2000-01-01 00:28:15,4,1955191E,-105,,1
2000-01-01 00:28:20,4,1955191E,-90,,1
2000-01-01 00:28:26,4,1955191E,-107,,1
2000-01-01 00:28:31,4,1955191E,-109,,0
2000-01-01 00:28:36,4,1955191E,-90,,1
2000-01-01 00:28:41,4,1955191E,-106,,1
2000-01-01 00:28:46,4,1955191E,-107,,1
2000-01-01 00:29:01,4,66000000,-89,,0
2023-02-20 12:09:46,3,1955191E,-56,325f14,1
2023-02-20 12:09:46,1,1955191E,-56,325f14,1
2023-02-20 12:09:46,2,1955191E,-56,325f14,1
2023-02-20 12:09:51,2,1955191E,-60,325f14,1
2023-02-20 12:09:51,1,1955191E,-60,325f14,1
2023-02-20 12:09:53,1,34664B33,-60,325f14,1
2023-02-20 12:09:53,3,34664B33,-60,325f14,1
2023-02-20 12:09:53,2,34664B33,-60,325f14,1
2023-02-20 12:09:56,2,1955191E,-59,325f14,1
2023-02-20 12:09:56,3,1955191E,-59,325f14,1
2023-02-20 12:09:56,1,1955191E,-59,325f14,1
2023-02-20 12:10:01,2,1955191E,-58,325f14,1
2023-02-20 12:10:01,3,1955191E,-58,325f14,1
2023-02-20 12:10:01,1,1955191E,-58,325f14,1
2023-02-20 12:10:03,3,34664B33,-60,325f14,1
2023-02-20 12:10:03,1,34664B33,-60,325f14,1
2023-02-20 12:10:03,2,34664B33,-60,325f14,1
2023-02-20 12:10:07,1,1955191E,-57,325f14,1
2023-02-20 12:10:07,2,1955191E,-57,325f14,1
2023-02-20 12:10:07,3,1955191E,-57,325f14,1
2023-02-20 12:10:08,1,34664B33,-60,325f14,1
2023-02-20 12:10:08,2,34664B33,-60,325f14,1
2023-02-20 12:10:08,3,34664B33,-60,325f14,1
2023-02-20 12:10:12,3,1955191E,-58,325f14,1
2023-02-20 12:10:12,1,1955191E,-58,325f14,1
2023-02-20 12:10:12,2,1955191E,-58,325f14,1
2023-02-20 12:10:14,1,34664B33,-60,325f14,1
2023-02-20 12:10:14,2,34664B33,-60,325f14,1
2023-02-20 12:10:14,3,34664B33,-60,325f14,1
2023-02-20 12:10:17,1,1955191E,-58,325f14,1
2023-02-20 12:10:17,2,1955191E,-58,325f14,1
2023-02-20 12:10:17,3,1955191E,-58,325f14,1
2023-02-20 12:10:19,1,34664B33,-59,325f14,1
2023-02-20 12:10:19,2,34664B33,-59,325f14,1
2023-02-20 12:10:19,3,34664B33,-59,325f14,1
2023-02-20 12:10:22,2,1955191E,-58,325f14,1
2023-02-20 12:10:22,3,1955191E,-58,325f14,1
2023-02-20 12:10:22,1,1955191E,-58,325f14,1
2023-02-20 12:10:24,3,34664B33,-60,325f14,1
2023-02-20 12:10:24,1,34664B33,-60,325f14,1
2023-02-20 12:10:24,2,34664B33,-60,325f14,1
2023-02-20 12:10:27,2,1955191E,-58,325f14,1
2023-02-20 12:10:27,3,1955191E,-58,325f14,1
2023-02-20 12:10:27,1,1955191E,-58,325f14,1
2023-02-20 12:10:29,3,34664B33,-60,325f14,1
2023-02-20 12:10:29,1,34664B33,-60,325f14,1
2023-02-20 12:10:29,2,34664B33,-60,325f14,1
2023-02-20 12:10:32,2,1955191E,-58,325f14,1
2023-02-20 12:10:32,3,1955191E,-58,325f14,1
2023-02-20 12:10:32,1,1955191E,-58,325f14,1
2023-02-20 12:10:35,2,34664B33,-60,325f14,1
2023-02-20 12:10:35,3,34664B33,-60,325f14,1
2023-02-20 12:10:35,1,34664B33,-60,325f14,1
2023-02-20 12:10:38,3,1955191E,-58,325f14,1
2023-02-20 12:10:38,1,1955191E,-58,325f14,1
2023-02-20 12:10:38,2,1955191E,-58,325f14,1
2023-02-20 12:10:40,2,34664B33,-58,325f14,1
2023-02-20 12:10:40,3,34664B33,-58,325f14,1
2023-02-20 12:10:43,2,1955191E,-58,325f14,1
2023-02-20 12:10:43,3,1955191E,-58,325f14,1
2023-02-20 12:10:43,1,1955191E,-58,325f14,1
2023-02-20 12:10:45,2,34664B33,-58,325f14,1
2023-02-20 12:10:45,1,34664B33,-58,325f14,1
2023-02-20 12:10:45,3,34664B33,-58,325f14,1
2023-02-20 12:10:48,3,1955191E,-58,325f14,1
2023-02-20 12:10:48,2,1955191E,-58,325f14,1
2023-02-20 12:10:48,1,1955191E,-58,325f14,1
2023-02-20 12:10:50,3,34664B33,-58,325f14,1
2023-02-20 12:10:50,2,34664B33,-58,325f14,1
2023-02-20 12:10:50,1,34664B33,-58,325f14,1
2023-02-20 12:10:53,1,1955191E,-58,325f14,1
2023-02-20 12:10:53,3,1955191E,-58,325f14,1
2023-02-20 12:10:53,2,1955191E,-58,325f14,1
2023-02-20 12:10:55,2,34664B33,-59,325f14,1
2023-02-20 12:10:55,1,34664B33,-59,325f14,1
2023-02-20 12:10:55,3,34664B33,-59,325f14,1
2023-02-20 12:10:58,2,1955191E,-57,325f14,1
2023-02-20 12:10:58,1,1955191E,-57,325f14,1
2023-02-20 12:10:58,3,1955191E,-57,325f14,1
2023-02-20 12:11:01,1,34664B33,-58,325f14,1
2023-02-20 12:11:01,3,34664B33,-58,325f14,1
2023-02-20 12:11:01,2,34664B33,-58,325f14,1
2023-02-20 12:11:03,3,1955191E,-57,325f14,1
2023-02-20 12:11:03,2,1955191E,-57,325f14,1
2023-02-20 12:11:03,1,1955191E,-57,325f14,1
2023-02-20 12:11:06,1,34664B33,-58,325f14,1
2023-02-20 12:11:06,3,34664B33,-58,325f14,1
2023-02-20 12:11:06,2,34664B33,-58,325f14,1
2023-02-20 12:11:09,2,1955191E,-57,325f14,1
2023-02-20 12:11:09,1,1955191E,-57,325f14,1
2023-02-20 12:11:09,3,1955191E,-57,325f14,1
2023-02-20 12:11:11,2,34664B33,-58,325f14,1
2023-02-20 12:11:11,1,34664B33,-58,325f14,1
2023-02-20 12:11:11,3,34664B33,-58,325f14,1
2023-02-20 12:11:14,3,1955191E,-57,325f14,1
2023-02-20 12:11:14,2,1955191E,-57,325f14,1
2023-02-20 12:11:16,3,34664B33,-58,325f14,1
2023-02-20 12:11:16,1,34664B33,-58,325f14,1
2023-02-20 12:11:16,2,34664B33,-58,325f14,1
2023-02-20 12:11:19,2,1955191E,-57,325f14,1
2023-02-20 12:11:19,3,1955191E,-57,325f14,1
2023-02-20 12:11:19,1,1955191E,-57,325f14,1
2023-02-20 12:11:22,1,34664B33,-56,325f14,1
2023-02-20 12:11:22,2,34664B33,-56,325f14,1
2023-02-20 12:11:22,3,34664B33,-56,325f14,1
2023-02-20 12:11:24,1,1955191E,-60,325f14,1
2023-02-20 12:11:24,2,1955191E,-60,325f14,1
2023-02-20 12:11:24,3,1955191E,-60,325f14,1
2023-02-20 12:11:27,1,34664B33,-56,325f14,1
2023-02-20 12:11:27,2,34664B33,-56,325f14,1
2023-02-20 12:11:27,3,34664B33,-56,325f14,1
2023-02-20 12:11:29,3,1955191E,-60,325f14,1
2023-02-20 12:11:29,1,1955191E,-60,325f14,1
2023-02-20 12:11:29,2,1955191E,-60,325f14,1
2023-02-20 12:11:32,2,34664B33,-56,325f14,1
2023-02-20 12:11:32,3,34664B33,-56,325f14,1
2023-02-20 12:11:32,1,34664B33,-56,325f14,1
2023-02-20 12:11:34,2,1955191E,-60,325f14,1
2023-02-20 12:11:34,3,1955191E,-60,325f14,1
2023-02-20 12:11:34,1,1955191E,-60,325f14,1
2023-02-20 12:11:37,3,34664B33,-56,325f14,1
2023-02-20 12:11:37,1,34664B33,-56,325f14,1
2023-02-20 12:11:37,2,34664B33,-56,325f14,1
2023-02-20 12:11:40,2,1955191E,-60,325f14,1
2023-02-20 12:11:40,1,1955191E,-60,325f14,1
2023-02-20 12:11:40,3,1955191E,-60,325f14,1
2023-02-20 12:11:42,1,34664B33,-57,325f14,1
2023-02-20 12:11:42,2,34664B33,-57,325f14,1
2023-02-20 12:11:42,3,34664B33,-57,325f14,1
2023-02-20 12:11:45,2,1955191E,-60,325f14,1
2023-02-20 12:11:45,3,1955191E,-60,325f14,1
2023-02-20 12:11:45,1,1955191E,-60,325f14,1
2023-02-20 12:11:48,1,34664B33,-56,325f14,1
2023-02-20 12:11:48,2,34664B33,-56,325f14,1
2023-02-20 12:11:48,3,34664B33,-56,325f14,1
2023-02-20 12:11:50,2,1955191E,-60,325f14,1
2023-02-20 12:11:50,3,1955191E,-60,325f14,1
2023-02-20 12:11:50,1,1955191E,-60,325f14,1
2000-01-01 00:29:59,4,1955991E,-109,,0
2000-01-01 00:30:30,4,1955191E,-106,,1
2000-01-01 00:30:33,4,7FFFFFFF,-102,,0
2000-01-01 00:30:33,4,7FFFFFFF,-89,,0
2000-01-01 00:30:45,4,1955191E,-108,,1
2000-01-01 00:30:49,4,34664B33,-97,,1
2000-01-01 00:30:54,4,34664B33,-107,,1
2000-01-01 00:30:59,4,34664B33,-106,,1
